Ticker,Model,Strategy,Year,Probability Up,Expected Return (%),Decision,Predicted,Actual,Actual Return (%),VaR (%),ES (%),Strategy Return (%)
SPY,GARCH,Probability + VaR,2023,0.8651,19.14390477171062,BUY,532.4528305586102,365.67340087890625,-18.175368123865745,-7.76845505276852,-14.200837362067222,-18.175368123865745
SPY,GARCH,Probability + VaR,2024,0.7822,15.939874540803403,BUY,423.961282208093,461.3913879394531,26.175813398099514,-14.776858892455632,-23.287627333065032,26.175813398099514
SPY,GARCH,Probability + VaR,2025,0.7871,16.027266531761942,BUY,535.339815439105,576.2152709960938,24.886438294706224,-14.483240584967891,-23.1913648736097,24.886438294706224
SPY,GBM,Expected Return,2016,0.6421,9.948990044365278,HOLD,186.6699679199929,171.87428283691406,1.2343014952343556,-22.557274493429997,-28.474769635139985,0.0
SPY,GBM,Expected Return,2017,0.6299,9.553786094903515,HOLD,188.2947841713023,192.4955291748047,11.997866113255267,-23.756781519496283,-29.941700399375833,0.0
SPY,GBM,Expected Return,2018,0.6274,9.303708022597927,HOLD,210.40475116578332,234.2774658203125,21.705406263002473,-23.926552620021592,-30.444293672962463,0.0
SPY,GBM,Expected Return,2019,0.6562,10.827424364562276,BUY,259.6436812352201,223.57337951660156,-4.568978184150592,-22.546468994938035,-28.824249394971694,-4.568978184150592
SPY,GBM,Expected Return,2020,0.7665,14.265404476102791,BUY,255.46702640553713,293.38165283203125,31.22387534077868,-14.040546058174971,-19.703069712034726,31.22387534077868
SPY,GBM,Expected Return,2021,0.8086,14.884781953285309,BUY,337.0508721470236,347.16326904296875,18.33162220329057,-10.589099035936291,-16.004288994710198,18.33162220329057
SPY,GBM,Expected Return,2022,0.7695,15.315725874129033,BUY,400.3338436652549,446.89892578125,28.72874685539871,-14.202729395680969,-20.077677746837953,28.72874685539871
SPY,GBM,Expected Return,2023,0.8171,17.83916396403404,BUY,526.621957904874,365.67340087890625,-18.175368123865745,-11.094827445446933,-16.882622622496545,-18.175368123865745
SPY,GBM,Expected Return,2024,0.7495,14.103614463978639,BUY,417.24656753618626,461.3913879394531,26.175813398099514,-15.655490987044688,-21.439888133589736,26.175813398099514
SPY,GBM,Expected Return,2025,0.7461,14.142559420584522,BUY,526.6439391402499,576.2152709960938,24.886438294706224,-15.688129004194574,-21.075447368294643,24.886438294706224
SPY,GBM,Probability,2016,0.6421,9.948990044365278,HOLD,186.6699679199929,171.87428283691406,1.2343014952343556,-22.557274493429997,-28.474769635139985,0.0
SPY,GBM,Probability,2017,0.6299,9.553786094903515,HOLD,188.2947841713023,192.4955291748047,11.997866113255267,-23.756781519496283,-29.941700399375833,0.0
SPY,GBM,Probability,2018,0.6274,9.303708022597927,HOLD,210.40475116578332,234.2774658203125,21.705406263002473,-23.926552620021592,-30.444293672962463,0.0
SPY,GBM,Probability,2019,0.6562,10.827424364562276,HOLD,259.6436812352201,223.57337951660156,-4.568978184150592,-22.546468994938035,-28.824249394971694,0.0
SPY,GBM,Probability,2020,0.7665,14.265404476102791,BUY,255.46702640553713,293.38165283203125,31.22387534077868,-14.040546058174971,-19.703069712034726,31.22387534077868
SPY,GBM,Probability,2021,0.8086,14.884781953285309,BUY,337.0508721470236,347.16326904296875,18.33162220329057,-10.589099035936291,-16.004288994710198,18.33162220329057
SPY,GBM,Probability,2022,0.7695,15.315725874129033,BUY,400.3338436652549,446.89892578125,28.72874685539871,-14.202729395680969,-20.077677746837953,28.72874685539871
SPY,GBM,Probability,2023,0.8171,17.83916396403404,BUY,526.621957904874,365.67340087890625,-18.175368123865745,-11.094827445446933,-16.882622622496545,-18.175368123865745
SPY,GBM,Probability,2024,0.7495,14.103614463978639,BUY,417.24656753618626,461.3913879394531,26.175813398099514,-15.655490987044688,-21.439888133589736,26.175813398099514
SPY,GBM,Probability,2025,0.7461,14.142559420584522,BUY,526.6439391402499,576.2152709960938,24.886438294706224,-15.688129004194574,-21.075447368294643,24.886438294706224
SPY,GBM,Probability + VaR,2016,0.6421,9.948990044365278,HOLD,186.6699679199929,171.87428283691406,1.2343014952343556,-22.557274493429997,-28.474769635139985,0.0
SPY,GBM,Probability + VaR,2017,0.6299,9.553786094903515,HOLD,188.2947841713023,192.4955291748047,11.997866113255267,-23.756781519496283,-29.941700399375833,0.0
SPY,GBM,Probability + VaR,2018,0.6274,9.303708022597927,HOLD,210.40475116578332,234.2774658203125,21.705406263002473,-23.926552620021592,-30.444293672962463,0.0
SPY,GBM,Probability + VaR,2019,0.6562,10.827424364562276,HOLD,259.6436812352201,223.57337951660156,-4.568978184150592,-22.546468994938035,-28.824249394971694,0.0
SPY,GBM,Probability + VaR,2020,0.7665,14.265404476102791,BUY,255.46702640553713,293.38165283203125,31.22387534077868,-14.040546058174971,-19.703069712034726,31.22387534077868
SPY,GBM,Probability + VaR,2021,0.8086,14.884781953285309,BUY,337.0508721470236,347.16326904296875,18.33162220329057,-10.589099035936291,-16.004288994710198,18.33162220329057
SPY,GBM,Probability + VaR,2022,0.7695,15.315725874129033,BUY,400.3338436652549,446.89892578125,28.72874685539871,-14.202729395680969,-20.077677746837953,28.72874685539871
SPY,GBM,Probability + VaR,2023,0.8171,17.83916396403404,BUY,526.621957904874,365.67340087890625,-18.175368123865745,-11.094827445446933,-16.882622622496545,-18.175368123865745
SPY,GBM,Probability + VaR,2024,0.7495,14.103614463978639,BUY,417.24656753618626,461.3913879394531,26.175813398099514,-15.655490987044688,-21.439888133589736,26.175813398099514
SPY,GBM,Probability + VaR,2025,0.7461,14.142559420584522,BUY,526.6439391402499,576.2152709960938,24.886438294706224,-15.688129004194574,-21.075447368294643,24.886438294706224
SPY,Historical Bootstrap,Expected Return,2016,0.6389,9.638311656569613,HOLD,186.14250218647547,171.87428283691406,1.2343014952343556,-23.21025571750531,-29.4359186198547,0.0
SPY,Historical Bootstrap,Expected Return,2017,0.626,8.966059692591324,HOLD,187.28463363228502,192.4955291748047,11.997866113255267,-24.23322476590018,-30.91020690235972,0.0
SPY,Historical Bootstrap,Expected Return,2018,0.6319,9.461732223487884,HOLD,210.7089406875107,234.2774658203125,21.705406263002473,-24.109867418959162,-30.433513612928024,0.0
SPY,Historical Bootstrap,Expected Return,2019,0.6578,10.87005336683335,BUY,259.74355138144523,223.57337951660156,-4.568978184150592,-22.747309281807034,-29.14893168413135,-4.568978184150592
SPY,Historical Bootstrap,Expected Return,2020,0.7672,14.404178157881157,BUY,255.77728741576863,293.38165283203125,31.22387534077868,-13.969532540641927,-19.659391097048957,31.22387534077868
SPY,Historical Bootstrap,Expected Return,2021,0.7986,14.504944685482766,BUY,335.93649929267247,347.16326904296875,18.33162220329057,-10.987275204890874,-16.283019574234036,18.33162220329057
SPY,Historical Bootstrap,Expected Return,2022,0.7735,15.191004665184485,BUY,399.9008574390931,446.89892578125,28.72874685539871,-15.2460371015294,-21.376937227754294,28.72874685539871
SPY,Historical Bootstrap,Expected Return,2023,0.8227,17.77063430809723,BUY,526.3156996086508,365.67340087890625,-18.175368123865745,-10.861344969601639,-17.09603435209755,-18.175368123865745
SPY,Historical Bootstrap,Expected Return,2024,0.7487,13.859663401605133,BUY,416.35450338992484,461.3913879394531,26.175813398099514,-15.782028061398579,-21.648725546085405,26.175813398099514
SPY,Historical Bootstrap,Expected Return,2025,0.7466,14.135213595577786,BUY,526.6100461362958,576.2152709960938,24.886438294706224,-16.413386610836582,-22.369656081851886,24.886438294706224
SPY,Historical Bootstrap,Probability,2016,0.6389,9.638311656569613,HOLD,186.14250218647547,171.87428283691406,1.2343014952343556,-23.21025571750531,-29.4359186198547,0.0
SPY,Historical Bootstrap,Probability,2017,0.626,8.966059692591324,HOLD,187.28463363228502,192.4955291748047,11.997866113255267,-24.23322476590018,-30.91020690235972,0.0
SPY,Historical Bootstrap,Probability,2018,0.6319,9.461732223487884,HOLD,210.7089406875107,234.2774658203125,21.705406263002473,-24.109867418959162,-30.433513612928024,0.0
SPY,Historical Bootstrap,Probability,2019,0.6578,10.87005336683335,HOLD,259.74355138144523,223.57337951660156,-4.568978184150592,-22.747309281807034,-29.14893168413135,0.0
SPY,Historical Bootstrap,Probability,2020,0.7672,14.404178157881157,BUY,255.77728741576863,293.38165283203125,31.22387534077868,-13.969532540641927,-19.659391097048957,31.22387534077868
SPY,Historical Bootstrap,Probability,2021,0.7986,14.504944685482766,BUY,335.93649929267247,347.16326904296875,18.33162220329057,-10.987275204890874,-16.283019574234036,18.33162220329057
SPY,Historical Bootstrap,Probability,2022,0.7735,15.191004665184485,BUY,399.9008574390931,446.89892578125,28.72874685539871,-15.2460371015294,-21.376937227754294,28.72874685539871
SPY,Historical Bootstrap,Probability,2023,0.8227,17.77063430809723,BUY,526.3156996086508,365.67340087890625,-18.175368123865745,-10.861344969601639,-17.09603435209755,-18.175368123865745
SPY,Historical Bootstrap,Probability,2024,0.7487,13.859663401605133,BUY,416.35450338992484,461.3913879394531,26.175813398099514,-15.782028061398579,-21.648725546085405,26.175813398099514
SPY,Historical Bootstrap,Probability,2025,0.7466,14.135213595577786,BUY,526.6100461362958,576.2152709960938,24.886438294706224,-16.413386610836582,-22.369656081851886,24.886438294706224
SPY,Historical Bootstrap,Probability + VaR,2016,0.6389,9.638311656569613,HOLD,186.14250218647547,171.87428283691406,1.2343014952343556,-23.21025571750531,-29.4359186198547,0.0
SPY,Historical Bootstrap,Probability + VaR,2017,0.626,8.966059692591324,HOLD,187.28463363228502,192.4955291748047,11.997866113255267,-24.23322476590018,-30.91020690235972,0.0
SPY,Historical Bootstrap,Probability + VaR,2018,0.6319,9.461732223487884,HOLD,210.7089406875107,234.2774658203125,21.705406263002473,-24.109867418959162,-30.433513612928024,0.0
SPY,Historical Bootstrap,Probability + VaR,2019,0.6578,10.87005336683335,HOLD,259.74355138144523,223.57337951660156,-4.568978184150592,-22.747309281807034,-29.14893168413135,0.0
SPY,Historical Bootstrap,Probability + VaR,2020,0.7672,14.404178157881157,BUY,255.77728741576863,293.38165283203125,31.22387534077868,-13.969532540641927,-19.659391097048957,31.22387534077868
SPY,Historical Bootstrap,Probability + VaR,2021,0.7986,14.504944685482766,BUY,335.93649929267247,347.16326904296875,18.33162220329057,-10.987275204890874,-16.283019574234036,18.33162220329057
SPY,Historical Bootstrap,Probability + VaR,2022,0.7735,15.191004665184485,BUY,399.9008574390931,446.89892578125,28.72874685539871,-15.2460371015294,-21.376937227754294,28.72874685539871
SPY,Historical Bootstrap,Probability + VaR,2023,0.8227,17.77063430809723,BUY,526.3156996086508,365.67340087890625,-18.175368123865745,-10.861344969601639,-17.09603435209755,-18.175368123865745
SPY,Historical Bootstrap,Probability + VaR,2024,0.7487,13.859663401605133,BUY,416.35450338992484,461.3913879394531,26.175813398099514,-15.782028061398579,-21.648725546085405,26.175813398099514
SPY,Historical Bootstrap,Probability + VaR,2025,0.7466,14.135213595577786,BUY,526.6100461362958,576.2152709960938,24.886438294706224,-16.413386610836582,-22.369656081851886,24.886438294706224
SPY,Jump Diffusion,Expected Return,2016,0.5792,7.841933980579204,HOLD,183.09263548907322,171.87428283691406,1.2343014952343556,-29.56784787728936,-36.28578106141826,0.0
SPY,Jump Diffusion,Expected Return,2017,0.5653,6.903461742249332,HOLD,183.73955819732583,192.4955291748047,11.997866113255267,-29.639110025899207,-36.48247047366204,0.0
SPY,Jump Diffusion,Expected Return,2018,0.5747,7.301613136783047,HOLD,206.55080802075227,234.2774658203125,21.705406263002473,-29.71128699757781,-36.331100314565056,0.0
SPY,Jump Diffusion,Expected Return,2019,0.5947,8.546023634437283,HOLD,254.29887341947713,223.57337951660156,-4.568978184150592,-28.04931029183455,-35.0257164677349,0.0
SPY,Jump Diffusion,Expected Return,2020,0.7333,13.807707594597286,BUY,254.44373801961316,293.38165283203125,31.22387534077868,-17.196615638129003,-23.348560704630632,31.22387534077868
SPY,Jump Diffusion,Expected Return,2021,0.7453,12.955928136897471,BUY,331.39196893979124,347.16326904296875,18.33162220329057,-14.67422616810623,-19.929814009129757,18.33162220329057
SPY,Jump Diffusion,Expected Return,2022,0.7104,13.684990044247833,BUY,394.67252784878434,446.89892578125,28.72874685539871,-19.543400982839028,-26.173760532281413,28.72874685539871
SPY,Jump Diffusion,Expected Return,2023,0.7698,16.836612674540177,BUY,522.1415669617198,365.67340087890625,-18.175368123865745,-15.628891802698528,-22.1139163418106,-18.175368123865745
SPY,Jump Diffusion,Expected Return,2024,0.6911,12.606547296916077,BUY,411.7721911129471,461.3913879394531,26.175813398099514,-20.900157508591867,-26.994268880886846,26.175813398099514
SPY,Jump Diffusion,Expected Return,2025,0.6864,12.352415694459706,BUY,518.3843701561716,576.2152709960938,24.886438294706224,-21.073447966006505,-27.147921517145306,24.886438294706224
SPY,Jump Diffusion,Probability,2016,0.5792,7.841933980579204,HOLD,183.09263548907322,171.87428283691406,1.2343014952343556,-29.56784787728936,-36.28578106141826,0.0
SPY,Jump Diffusion,Probability,2017,0.5653,6.903461742249332,HOLD,183.73955819732583,192.4955291748047,11.997866113255267,-29.639110025899207,-36.48247047366204,0.0
SPY,Jump Diffusion,Probability,2018,0.5747,7.301613136783047,HOLD,206.55080802075227,234.2774658203125,21.705406263002473,-29.71128699757781,-36.331100314565056,0.0
SPY,Jump Diffusion,Probability,2019,0.5947,8.546023634437283,HOLD,254.29887341947713,223.57337951660156,-4.568978184150592,-28.04931029183455,-35.0257164677349,0.0
SPY,Jump Diffusion,Probability,2020,0.7333,13.807707594597286,BUY,254.44373801961316,293.38165283203125,31.22387534077868,-17.196615638129003,-23.348560704630632,31.22387534077868
SPY,Jump Diffusion,Probability,2021,0.7453,12.955928136897471,BUY,331.39196893979124,347.16326904296875,18.33162220329057,-14.67422616810623,-19.929814009129757,18.33162220329057
SPY,Jump Diffusion,Probability,2022,0.7104,13.684990044247833,BUY,394.67252784878434,446.89892578125,28.72874685539871,-19.543400982839028,-26.173760532281413,28.72874685539871
SPY,Jump Diffusion,Probability,2023,0.7698,16.836612674540177,BUY,522.1415669617198,365.67340087890625,-18.175368123865745,-15.628891802698528,-22.1139163418106,-18.175368123865745
SPY,Jump Diffusion,Probability,2024,0.6911,12.606547296916077,HOLD,411.7721911129471,461.3913879394531,26.175813398099514,-20.900157508591867,-26.994268880886846,0.0
SPY,Jump Diffusion,Probability,2025,0.6864,12.352415694459706,HOLD,518.3843701561716,576.2152709960938,24.886438294706224,-21.073447966006505,-27.147921517145306,0.0
SPY,Jump Diffusion,Probability + VaR,2016,0.5792,7.841933980579204,HOLD,183.09263548907322,171.87428283691406,1.2343014952343556,-29.56784787728936,-36.28578106141826,0.0
SPY,Jump Diffusion,Probability + VaR,2017,0.5653,6.903461742249332,HOLD,183.73955819732583,192.4955291748047,11.997866113255267,-29.639110025899207,-36.48247047366204,0.0
SPY,Jump Diffusion,Probability + VaR,2018,0.5747,7.301613136783047,HOLD,206.55080802075227,234.2774658203125,21.705406263002473,-29.71128699757781,-36.331100314565056,0.0
SPY,Jump Diffusion,Probability + VaR,2019,0.5947,8.546023634437283,HOLD,254.29887341947713,223.57337951660156,-4.568978184150592,-28.04931029183455,-35.0257164677349,0.0
SPY,Jump Diffusion,Probability + VaR,2020,0.7333,13.807707594597286,BUY,254.44373801961316,293.38165283203125,31.22387534077868,-17.196615638129003,-23.348560704630632,31.22387534077868
SPY,Jump Diffusion,Probability + VaR,2021,0.7453,12.955928136897471,BUY,331.39196893979124,347.16326904296875,18.33162220329057,-14.67422616810623,-19.929814009129757,18.33162220329057
SPY,Jump Diffusion,Probability + VaR,2022,0.7104,13.684990044247833,BUY,394.67252784878434,446.89892578125,28.72874685539871,-19.543400982839028,-26.173760532281413,28.72874685539871
SPY,Jump Diffusion,Probability + VaR,2023,0.7698,16.836612674540177,BUY,522.1415669617198,365.67340087890625,-18.175368123865745,-15.628891802698528,-22.1139163418106,-18.175368123865745
SPY,Jump Diffusion,Probability + VaR,2024,0.6911,12.606547296916077,HOLD,411.7721911129471,461.3913879394531,26.175813398099514,-20.900157508591867,-26.994268880886846,0.0
SPY,Jump Diffusion,Probability + VaR,2025,0.6864,12.352415694459706,HOLD,518.3843701561716,576.2152709960938,24.886438294706224,-21.073447966006505,-27.147921517145306,0.0
TSLA,GARCH,Expected Return,2016,0.8754,127.03767364740806,BUY,33.66363292954455,16.000667572021484,7.9133185048791495,-24.391781537163975,-39.85302981597532,7.9133185048791495
TSLA,GARCH,Expected Return,2017,0.8526,105.37393232751748,BUY,32.86120019131444,14.246000289916992,-10.966212967093172,-27.84881618700953,-42.109533905136544,-10.966212967093172
TSLA,GARCH,Expected Return,2018,0.8097,81.72411358507931,BUY,25.88841774817948,20.75666618347168,45.701711084217756,-32.76668730279646,-44.4623955350753,45.701711084217756
TSLA,GARCH,Expected Return,2019,0.8354,78.09293964294116,BUY,36.966156978017,22.18666648864746,6.889354449003355,-27.14982367348814,-40.09336743298865,6.889354449003355
TSLA,GARCH,Expected Return,2020,0.8019,75.44358512322042,BUY,38.925083107015226,27.8886661529541,25.700118885476808,-33.281863557146245,-45.61193949638805,25.700118885476808
TSLA,GARCH,Expected Return,2021,0.7929,74.10341533602676,BUY,48.555120263955594,235.22332763671875,743.4369946079431,-33.73729631879406,-45.34828107990958,743.4369946079431
TSLA,GARCH,Expected Return,2022,0.88,121.01611243768926,BUY,519.8814542892445,352.260009765625,49.755559240135774,-22.405853198688906,-38.045513758169115,49.755559240135774
TSLA,GARCH,Expected Return,2023,0.899,130.76780675513228,BUY,812.9026986115476,123.18000030517578,-65.03151169866453,-18.21287095620299,-34.61950103220532,-65.03151169866453
TSLA,GARCH,Expected Return,2024,0.8299,108.33899762226669,BUY,256.6319779069083,248.47999572753906,101.72105464518206,-33.818307545598294,-47.11077768942085,101.72105464518206
TSLA,GARCH,Expected Return,2025,0.8124,87.0814839025834,BUY,464.8600632081559,403.8399963378906,62.52414813331912,-32.470636629497434,-46.08462603105426,62.52414813331912
TSLA,GARCH,Probability,2016,0.8754,127.03767364740806,BUY,33.66363292954455,16.000667572021484,7.9133185048791495,-24.391781537163975,-39.85302981597532,7.9133185048791495
TSLA,GARCH,Probability,2017,0.8526,105.37393232751748,BUY,32.86120019131444,14.246000289916992,-10.966212967093172,-27.84881618700953,-42.109533905136544,-10.966212967093172
TSLA,GARCH,Probability,2018,0.8097,81.72411358507931,BUY,25.88841774817948,20.75666618347168,45.701711084217756,-32.76668730279646,-44.4623955350753,45.701711084217756
TSLA,GARCH,Probability,2019,0.8354,78.09293964294116,BUY,36.966156978017,22.18666648864746,6.889354449003355,-27.14982367348814,-40.09336743298865,6.889354449003355
TSLA,GARCH,Probability,2020,0.8019,75.44358512322042,BUY,38.925083107015226,27.8886661529541,25.700118885476808,-33.281863557146245,-45.61193949638805,25.700118885476808
TSLA,GARCH,Probability,2021,0.7929,74.10341533602676,BUY,48.555120263955594,235.22332763671875,743.4369946079431,-33.73729631879406,-45.34828107990958,743.4369946079431
TSLA,GARCH,Probability,2022,0.88,121.01611243768926,BUY,519.8814542892445,352.260009765625,49.755559240135774,-22.405853198688906,-38.045513758169115,49.755559240135774
TSLA,GARCH,Probability,2023,0.899,130.76780675513228,BUY,812.9026986115476,123.18000030517578,-65.03151169866453,-18.21287095620299,-34.61950103220532,-65.03151169866453
TSLA,GARCH,Probability,2024,0.8299,108.33899762226669,BUY,256.6319779069083,248.47999572753906,101.72105464518206,-33.818307545598294,-47.11077768942085,101.72105464518206
TSLA,GARCH,Probability,2025,0.8124,87.0814839025834,BUY,464.8600632081559,403.8399963378906,62.52414813331912,-32.470636629497434,-46.08462603105426,62.52414813331912
TSLA,GARCH,Probability + VaR,2016,0.8754,127.03767364740806,BUY,33.66363292954455,16.000667572021484,7.9133185048791495,-24.391781537163975,-39.85302981597532,7.9133185048791495
TSLA,GARCH,Probability + VaR,2017,0.8526,105.37393232751748,HOLD,32.86120019131444,14.246000289916992,-10.966212967093172,-27.84881618700953,-42.109533905136544,0.0
TSLA,GARCH,Probability + VaR,2018,0.8097,81.72411358507931,HOLD,25.88841774817948,20.75666618347168,45.701711084217756,-32.76668730279646,-44.4623955350753,0.0
TSLA,GARCH,Probability + VaR,2019,0.8354,78.09293964294116,HOLD,36.966156978017,22.18666648864746,6.889354449003355,-27.14982367348814,-40.09336743298865,0.0
TSLA,GARCH,Probability + VaR,2020,0.8019,75.44358512322042,HOLD,38.925083107015226,27.8886661529541,25.700118885476808,-33.281863557146245,-45.61193949638805,0.0
TSLA,GARCH,Probability + VaR,2021,0.7929,74.10341533602676,HOLD,48.555120263955594,235.22332763671875,743.4369946079431,-33.73729631879406,-45.34828107990958,0.0
TSLA,GARCH,Probability + VaR,2022,0.88,121.01611243768926,BUY,519.8814542892445,352.260009765625,49.755559240135774,-22.405853198688906,-38.045513758169115,49.755559240135774
TSLA,GARCH,Probability + VaR,2023,0.899,130.76780675513228,BUY,812.9026986115476,123.18000030517578,-65.03151169866453,-18.21287095620299,-34.61950103220532,-65.03151169866453
TSLA,GARCH,Probability + VaR,2024,0.8299,108.33899762226669,HOLD,256.6319779069083,248.47999572753906,101.72105464518206,-33.818307545598294,-47.11077768942085,0.0
TSLA,GARCH,Probability + VaR,2025,0.8124,87.0814839025834,HOLD,464.8600632081559,403.8399963378906,62.52414813331912,-32.470636629497434,-46.08462603105426,0.0
TSLA,GBM,Expected Return,2016,0.8044,93.40686493822321,BUY,28.677080780195332,16.000667572021484,7.9133185048791495,-37.0847247205058,-50.46755241648738,7.9133185048791495
TSLA,GBM,Expected Return,2017,0.773,76.27340712589789,BUY,28.20492189209095,14.246000289916992,-10.966212967093172,-38.21014084273256,-50.01751197325003,-10.966212967093172
TSLA,GBM,Expected Return,2018,0.7428,62.12428965899015,BUY,23.0962267748456,20.75666618347168,45.701711084217756,-41.40785917532419,-52.009847846666055,45.701711084217756
TSLA,GBM,Expected Return,2019,0.7477,60.469190362842426,BUY,33.30805417093491,22.18666648864746,6.889354449003355,-39.40986711947345,-50.91260603448401,6.889354449003355
TSLA,GBM,Expected Return,2020,0.7273,56.60865495897467,BUY,34.74623996810436,27.8886661529541,25.700118885476808,-42.123731683230965,-52.58778966752905,25.700118885476808
TSLA,GBM,Expected Return,2021,0.7255,54.86515976306718,BUY,43.18982739356081,235.22332763671875,743.4369946079431,-42.3989938416982,-53.00187316191385,743.4369946079431
TSLA,GBM,Expected Return,2022,0.812,89.28361841998701,BUY,445.23922591868256,352.260009765625,49.755559240135774,-34.22496597081739,-46.58154509495205,49.755559240135774
TSLA,GBM,Expected Return,2023,0.8183,95.77739461795034,BUY,689.645469400078,123.18000030517578,-65.03151169866453,-33.992445834500614,-46.136436315106536,-65.03151169866453
TSLA,GBM,Expected Return,2024,0.7572,73.31275105933899,BUY,213.4866472838023,248.47999572753906,101.72105464518206,-41.72268964130086,-53.19097394355512,101.72105464518206
TSLA,GBM,Expected Return,2025,0.7165,61.870513859783316,BUY,402.2158459229351,403.8399963378906,62.52414813331912,-46.20292519628715,-56.49875054768137,62.52414813331912
TSLA,GBM,Probability,2016,0.8044,93.40686493822321,BUY,28.677080780195332,16.000667572021484,7.9133185048791495,-37.0847247205058,-50.46755241648738,7.9133185048791495
TSLA,GBM,Probability,2017,0.773,76.27340712589789,BUY,28.20492189209095,14.246000289916992,-10.966212967093172,-38.21014084273256,-50.01751197325003,-10.966212967093172
TSLA,GBM,Probability,2018,0.7428,62.12428965899015,BUY,23.0962267748456,20.75666618347168,45.701711084217756,-41.40785917532419,-52.009847846666055,45.701711084217756
TSLA,GBM,Probability,2019,0.7477,60.469190362842426,BUY,33.30805417093491,22.18666648864746,6.889354449003355,-39.40986711947345,-50.91260603448401,6.889354449003355
TSLA,GBM,Probability,2020,0.7273,56.60865495897467,BUY,34.74623996810436,27.8886661529541,25.700118885476808,-42.123731683230965,-52.58778966752905,25.700118885476808
TSLA,GBM,Probability,2021,0.7255,54.86515976306718,BUY,43.18982739356081,235.22332763671875,743.4369946079431,-42.3989938416982,-53.00187316191385,743.4369946079431
TSLA,GBM,Probability,2022,0.812,89.28361841998701,BUY,445.23922591868256,352.260009765625,49.755559240135774,-34.22496597081739,-46.58154509495205,49.755559240135774
TSLA,GBM,Probability,2023,0.8183,95.77739461795034,BUY,689.645469400078,123.18000030517578,-65.03151169866453,-33.992445834500614,-46.136436315106536,-65.03151169866453
TSLA,GBM,Probability,2024,0.7572,73.31275105933899,BUY,213.4866472838023,248.47999572753906,101.72105464518206,-41.72268964130086,-53.19097394355512,101.72105464518206
TSLA,GBM,Probability,2025,0.7165,61.870513859783316,BUY,402.2158459229351,403.8399963378906,62.52414813331912,-46.20292519628715,-56.49875054768137,62.52414813331912
TSLA,GBM,Probability + VaR,2016,0.8044,93.40686493822321,HOLD,28.677080780195332,16.000667572021484,7.9133185048791495,-37.0847247205058,-50.46755241648738,0.0
TSLA,GBM,Probability + VaR,2017,0.773,76.27340712589789,HOLD,28.20492189209095,14.246000289916992,-10.966212967093172,-38.21014084273256,-50.01751197325003,0.0
TSLA,GBM,Probability + VaR,2018,0.7428,62.12428965899015,HOLD,23.0962267748456,20.75666618347168,45.701711084217756,-41.40785917532419,-52.009847846666055,0.0
TSLA,GBM,Probability + VaR,2019,0.7477,60.469190362842426,HOLD,33.30805417093491,22.18666648864746,6.889354449003355,-39.40986711947345,-50.91260603448401,0.0
TSLA,GBM,Probability + VaR,2020,0.7273,56.60865495897467,HOLD,34.74623996810436,27.8886661529541,25.700118885476808,-42.123731683230965,-52.58778966752905,0.0
TSLA,GBM,Probability + VaR,2021,0.7255,54.86515976306718,HOLD,43.18982739356081,235.22332763671875,743.4369946079431,-42.3989938416982,-53.00187316191385,0.0
TSLA,GBM,Probability + VaR,2022,0.812,89.28361841998701,HOLD,445.23922591868256,352.260009765625,49.755559240135774,-34.22496597081739,-46.58154509495205,0.0
TSLA,GBM,Probability + VaR,2023,0.8183,95.77739461795034,HOLD,689.645469400078,123.18000030517578,-65.03151169866453,-33.992445834500614,-46.136436315106536,0.0
TSLA,GBM,Probability + VaR,2024,0.7572,73.31275105933899,HOLD,213.4866472838023,248.47999572753906,101.72105464518206,-41.72268964130086,-53.19097394355512,0.0
TSLA,GBM,Probability + VaR,2025,0.7165,61.870513859783316,HOLD,402.2158459229351,403.8399963378906,62.52414813331912,-46.20292519628715,-56.49875054768137,0.0
TSLA,Historical Bootstrap,Expected Return,2016,0.8033,94.45804816290382,BUY,28.832943222092524,16.000667572021484,7.9133185048791495,-34.848723590912975,-47.83766387224277,7.9133185048791495
TSLA,Historical Bootstrap,Expected Return,2017,0.7798,77.76802550818041,BUY,28.444070810910304,14.246000289916992,-10.966212967093172,-36.9921790099601,-49.62677223812429,-10.966212967093172
TSLA,Historical Bootstrap,Expected Return,2018,0.7395,61.36583612464855,BUY,22.988177482144412,20.75666618347168,45.701711084217756,-40.52305681145763,-51.277805776774876,45.701711084217756
TSLA,Historical Bootstrap,Expected Return,2019,0.7492,59.3160355526125,BUY,33.06869767639684,22.18666648864746,6.889354449003355,-38.62812014402972,-49.688716674022395,6.889354449003355
TSLA,Historical Bootstrap,Expected Return,2020,0.7242,55.38377387583311,BUY,34.47447968730521,27.8886661529541,25.700118885476808,-41.5903834495142,-51.781480999258974,25.700118885476808
TSLA,Historical Bootstrap,Expected Return,2021,0.7206,52.739103321057335,BUY,42.59689861022531,235.22332763671875,743.4369946079431,-40.93558687501109,-51.47691235243439,743.4369946079431
TSLA,Historical Bootstrap,Expected Return,2022,0.8118,89.46092091757576,BUY,445.6562827534938,352.260009765625,49.755559240135774,-33.941349481113065,-46.591506706200555,49.755559240135774
TSLA,Historical Bootstrap,Expected Return,2023,0.8294,97.91155961692061,BUY,697.1632792338653,123.18000030517578,-65.03151169866453,-32.290915212937755,-45.38726980723952,-65.03151169866453
